id,title,category,sub_category,caption,location,pages,description,keywords,dateNormalized,date,medium,size,creator,collection,provenance
TMI00097,Theatre - Streets of All Nations,photographs,midway,Theater (Streets of All Nations),"East Midway, North West",,Theater at Streets of All Nations. Performers on stage. Spectators gathered in foreground and in front of stage. ,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00098,Theatre - Streets of All Nations,photographs,midway,Theater - Streets of All Nations,"East Midway, North West",,Theater at Streets of All Nations. Performers on stage. Spectators gathered in foreground and in front of stage. ,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00099,Theatre - Streets of All Nations,photographs,midway,Streets of All Nations,"East Midway, North West",,Theater at Streets of All Nations. Acrobats perform.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00100,Theatre - Streets of All Nations,photographs,midway,Streets of All Nations,"East Midway, North West",,Theater at Streets of All Nations. Acrobats stand in formation.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00101,Departure of the Fishermen,photographs,fine arts exhibit, ,"Grand Court, South West",,"""Departure of the Fishermen"" by Louis Paul Dessar","artwork,painting,people,children",,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00102,Off Sark,photographs,fine arts exhibit, ,"Grand Court, South West",,"""Off Sark"" by William T. Richards","artwork,painting",,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00103,Grand Colonnade - Section,photographs,grand court,Colonnade - Section,"Grand Court, East",,"Detail of Grand Colonnade, with a few people.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00104,From Bridge Looking Northeast,photographs,grand court,From Bridge Looking N. E.,"Grand Court, North",,Manufactures Building looking northeast. View of balustraded island and lagoon. A few people walking.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00105,Fine Arts Building,photographs,grand court,Fine Arts Building,"Grand Court, South West",,Northwest corner of Fine Arts Building. Small portion of Liberal Arts Building visible to the east. A few people gathered at entrance and walking by.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00106,Fine Arts Building West Front,photographs,grand court,Fine Arts Bldg: W. Front.,"Grand Court, South West",,West Front of Fine Arts Building.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00107,From Bridge Looking Southeast,photographs,grand court,,"Grand Court, South East",,"Looking southeast. Twin Tower Restaurants visible behind Grand Colonnade, Mines & Mining and Liberal Arts Building visible to south. A few people walking. Swan boat in lagoon visible in distance.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00108,Scene in Spain,photographs,fine arts exhibit, ,"Grand Court, South West",,"""Scene in Spain"" by Mariano Fortuny","artwork,painting,people",,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00109,Gone,photographs,fine arts exhibit, ,"Grand Court, South West",,"""Gone"" by Amedee Joullin","artwork,painting,people",,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00110,Sunlight on the Sea,photographs,fine arts exhibit,,"Grand Court, South West",,"""Sunlight on the Sea"" by James C. Nicoll","artwork,painting",,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00111,Waste Lands,photographs,fine arts exhibit,,"Grand Court, South West",,"""Waste Lands"" by Edward Gay","artwork,painting,people",,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00112,The Boar Hunt,photographs,fine arts exhibit,,"Grand Court, South West",,"""Chasse Au Sanglier (Boar Hunt)"" by Joseph Melin","artwork,painting,animals",,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00113,"Buggy and Wagon Display, Transportation Building Interior",photographs,exhibits,,"Transportation, Center",,"Interior of Transportation and Agricultural Implements Building. Henry H. Van Brunt Buggies and Wagons Buffy Display from Council Bluffs, Iowa. Two men seated in center.",exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00114,Fine Arts Building,photographs,exhibits,Fine Arts Bldg,"Grand Court, South West",,Interior of East Fine Arts Building. Framed artwork and statuary on display. Reception desk with clerk in foreground.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00115,Court: Fine Arts Building,photographs,grand court,Court: Fine Arts Bldg,"Grand Court, South West",,"Courtyard of Fine Arts Building, with potted palms, looking northwest. Agriculture Building visible through columns.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00116,Midway: Giant See-Saw,photographs,midway,Midway: Giant See Saw,"North Midway, North East",,"North Midway, looking northeast. Light crowd walks by signage for Idols of Art, Giant See-Saw, and Power House Building. ",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00117,Hagenback's on Children's Day,photographs,midway,Hagenback's on Children's Day,"North Midway, North East",,"Crowd of children and a few adults gathered in front of Hagenback's Wild Animal Show on Children's Day, July 14, 1898. A llama and an elephant are exhibted in front of the building. ",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00118,Midway: Devil's Dance,photographs,midway,Midway: Devil's Dance,"East Midway, East",,Crowd lined up at entrance to Devil's Dance (Big Rock).,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00119,In Chinese Village,photographs,midway,In Chinese Village,"North Midway, North East",,"Courtyard within Chinese Village, looking north. Shooting the Chutes visible in background.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00120,Chinese Village,photographs,midway,Chinese Village,"North Midway, North East",,"Chinese Village, looking south, with light crowd walking the midway. Shooting the Chutes visible to the east.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00121,"Sandwich Manufacturing Company display, Transportation Building Interior",photographs,exhibits,,"Transportation, Center",,"Interior of Transportation and Agricultural Implements Building. Sandwich Manufacturing Company Display from Sandwich, Illinois.",exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00122,"Kingman display, Transportation Building Interior",photographs,exhibits,,"Transportation, Center",,Interior of Transportation and Agricultural Implements Building. Kingman Implement Company and Peroria Cordage Company displays.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00123,Southwest Section Grand Court,photographs,grand court,S. W. Section Grand Court,"Grand Court, South West",,"Arch of States, Fine Arts, and U.S. Government Building, looking west.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00124,Southeast Section Grand Court,photographs,grand court,S: E: Section Grand Court,"Grand Court, North West",,"Grand Court looking northwest. Fine Arts Building, U.S. Government Building with colonnade, Agriculture Building, and bridge crossing lagoon visible.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00125,Pavilion and Plaza,photographs,midway,Pavilion & Plaza,"East Midway, South East",,"Band Stand on Grand Plaza, looking east. Band in pavillion, and crowd gathered. Four men stand on top of pavilion.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00126,Grand Court Northwest Section,photographs,grand court,N.W. Section Grand Court.,"Grand Court, North West",,"View of U.S. Government Building with colonnade and Agriculture Building, looking northwest. Gondola in lagoon, next to balustraded island.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00127,Grand Court Looking Southwest,photographs,grand court,Ground Court Looking S.W.,"Grand Court, South West",,"View of Grand Court looking southwest. Liberal and Fine Arts Buildings to south, U.S. Government Building and Colonnade to West, and Machinery & Electricity Building to the north in foreground. People walking. Lagoon and double bridge with balustraded island visible. ",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00128,Administration Arch,photographs,grand court,Administration Arch,"Grand Court, North",,"Administration Arch looking directly north. Very small portion of Agriculture Building to the west and Manufactures Building to the east. Clear view of bridge crossing lagoon, with a few people walking and standing nearby. Doric columns support the colonnade flanking the building.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00129,Arch of States - Main Entrance,photographs,grand court,Arch: Main Entrance,"Grand Court, South West",,Arch of States looking directly north. Administraction Arch visible through arch. People standing in arch and walking by. Man walking in foreground.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00130,Entrance - Streets of All Nations,photographs,midway,,"North Midway, North West",,Performers line entrance into Streets of All Nations.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00131,Pennsylvania Salt Manufacturing Company Display,photographs,exhibits,,"Grand Court, South East",,Interior of Mines and Mining Building. Pennsylvannia Salt Manufacturing Company display. ,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00132,U.S. Government Building,photographs,grand court,U.S. Govt. Bldg,"Grand Court, West",,"U.S. Government Building looking southwest. Swan boat, gondola, and Fountain of Neptune visible. Fountain turned off. Man standing next to lagoon and a few people walking.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00133,Pavilion and Plaza - Looking Northeast,photographs,midway,Pavilion & Plaza Looking N. E.,"East Midway, South East",,Band Stand looking northeast. Crowd gathered. Empty chairs and music stands on stage.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00134,"John Deere Plow display, Transportation Building Interior",photographs,exhibits,,"Transportation, Center",,Interior of Transportation and Agricultural Implements Building. John Deere Plow Exhibit.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00135,"John Deere Plow display, Transportation Building Interior",photographs,exhibits,,"Transportation, Center",,Interior of Transportation and Agricultural Implements Building. John Deere Plow Exhibit.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00136,Transportation Building Interior,photographs,exhibits,,"Transportation, Center",,"Interior of Transportation and Agricultural Implements Building. Dutchman, plow, and carriage displays.",exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00137,Pottawattamie County Wigwam,photographs,bluff tract,The Wigwam,"Bluff Tract, West",,Pottawattamie County Wigwam. A few men standing. Star Tobacco Building to the north. Auditorium to the west.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00138,Scenic Railway,photographs,midway,Scenic Railway,"North Midway, North East",,"Scenic railway. A few men and women seated on steps, standing in front. Construction materials to the east.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00139,Grand Court Looking Northwest,photographs,grand court,"Grand Court, Looking N. W.","Grand Court, North West",,"View of Grand Court looking northwest. Liberal Arts Building and courtyard with statuary in south foreground. U.S. Government Building and colonnade to the west, and Agriculture Building, Administration Arch, and Manufactures Building to the north. Lagoon, double bridge and balustraded island visible. A pair of men walking.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00140,Cudahy Canned Meat Display,photographs,exhibits,,"Grand Court, North",,Interior of Manufactures Building. Cudahy Canned Meat Display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00141,Twin Restaurants,photographs,midway,Twin Restaurants.,"East Midway, South West",,"Twin Towers Restaurants, looking northwest. Stage of Mysteries to the east. People walking in foreground.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00142,Mines and Mining Building,photographs,grand court,Mines & Mining Bldg.,"Grand Court, South East",,Mines and Mining Building looking northeast. Swan Boat in lagoon.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00143,Colonnade & NW Corner of M. & E. Bldg.,photographs,grand court,Colonnade & N.W. Cor. M & E. Bldg.,"Grand Court, North East",,Northwest corner of Machinery and Electricity Building. Colonnade and statuary to the west.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
